recipe_id,avg_rating_recipe,num_ratings_recipe
204014,4.8,5
204015,4.5,2
204023,5.0,9
204024,4.0,3
204025,4.0,1
204027,5.0,1
204031,5.0,2
204032,3.0,2
204034,5.0,6
204039,3.5,2
204044,4.428571428571429,7
204045,4.25,4
204046,4.0,1
204053,5.0,4
204054,0.0,1
204056,4.0,1
204057,4.0,1
204062,5.0,1
204064,4.75,4
204065,4.0,1
204069,4.75,12
204071,5.0,10
204075,5.0,1
204079,5.0,1
204085,5.0,1
204086,5.0,1
204087,4.333333333333333,12
204092,4.5,2
204100,5.0,1
204106,4.25,8
204109,4.935483870967742,31
204110,4.0,2
204111,4.0,1
204114,5.0,1
204115,5.0,1
204117,5.0,5
204123,4.0,1
204124,4.166666666666667,6
204126,5.0,1
204127,4.5,2
204128,4.0,3
204130,4.5,4
204131,4.6,5
204133,4.0,2
204135,4.666666666666667,3
204137,4.0,1
204139,5.0,4
204142,5.0,3
204146,5.0,1
204147,3.6666666666666665,3
204148,5.0,1
204150,5.0,2
204154,3.25,4
204155,5.0,2
204156,3.0,1
204159,5.0,2
204160,4.333333333333333,3
204163,4.0,1
204164,5.0,2
204165,4.666666666666667,3
204168,5.0,2
204172,5.0,2
204179,3.5,2
204181,5.0,1
204183,4.5,2
204184,5.0,3
204186,4.0,1
204187,4.647058823529412,17
204188,4.0,1
204191,3.5,2
204193,3.8333333333333335,6
204197,5.0,2
204200,5.0,2
204202,4.5,2
204208,3.6666666666666665,6
204210,5.0,6
204211,4.5,4
204212,4.75,4
204213,4.5,6
204215,4.285714285714286,7
204218,4.529411764705882,17
204224,4.333333333333333,3
204226,5.0,1
204228,4.6,5
204232,4.625,8
204235,5.0,1
204240,4.0,1
204245,4.333333333333333,12
204247,5.0,4
204250,3.0,1
204251,4.5,12
204252,4.8,5
204253,4.75,8
204258,5.0,1
204259,4.75,4
204262,5.0,3
204266,4.4,5
204267,4.8,5
204268,4.333333333333333,3
204269,4.0,2
204270,5.0,1
204274,5.0,4
204276,5.0,3
204279,5.0,1
204280,5.0,1
204281,4.666666666666667,3
204282,4.0,1
204284,4.5,2
204290,5.0,4
204291,4.583333333333333,12
204293,4.0,1
204295,5.0,1
204297,5.0,9
204299,4.0,9
204302,5.0,1
204303,5.0,1
204306,5.0,1
204307,3.0,1
204309,2.5,2
204310,4.454545454545454,11
204312,4.0,1
204314,4.0,1
204319,4.333333333333333,3
204321,4.5,2
204326,5.0,1
204328,5.0,3
204332,5.0,1
204335,5.0,1
204337,5.0,3
204340,4.666666666666667,6
204341,5.0,1
204350,5.0,1
204358,4.666666666666667,3
204359,4.75,8
204360,5.0,2
204362,4.0,1
204365,4.0,1
204366,4.571428571428571,7
204368,4.0,1
204369,4.666666666666667,3
204371,3.5,2
204377,2.0,1
204378,5.0,4
204380,5.0,1
204382,4.0,1
204383,4.333333333333333,3
204385,4.0,1
204390,5.0,1
204391,5.0,1
204401,4.944444444444445,18
204404,5.0,2
204407,4.625,8
204409,5.0,1
204413,3.875,8
204418,5.0,1
204419,5.0,2
204425,5.0,1
204428,5.0,1
204440,4.333333333333333,3
204441,4.25,4
204451,4.0,1
204452,5.0,1
204457,5.0,3
204460,4.333333333333333,3
204461,5.0,2
204462,4.6521739130434785,23
204464,5.0,1
204468,4.875,8
204470,4.5,2
204473,5.0,9
204475,4.8,5
204480,5.0,4
204481,4.666666666666667,3
204482,5.0,1
204483,4.0,2
204490,5.0,1
204491,5.0,5
204492,5.0,2
204493,5.0,2
204495,4.75,8
204498,3.5,2
204500,4.444444444444445,9
204501,5.0,3
204503,5.0,1
204504,4.454545454545454,11
204506,4.333333333333333,3
204507,4.5,2
204509,4.5,2
204510,4.333333333333333,3
204512,4.166666666666667,6
204513,4.666666666666667,3
204515,5.0,3
204517,4.0,1
204518,4.0,3
204520,4.0,1
204521,5.0,1
204522,0.0,1
204524,5.0,1
204525,4.333333333333333,3
204526,5.0,1
204527,5.0,1
204534,3.0,1
204539,4.0,1
204542,4.8,5
204546,4.0,1
204547,4.166666666666667,6
204548,4.888888888888889,18
204549,5.0,4
204550,4.666666666666667,3
204553,5.0,3
204558,5.0,1
204564,4.666666666666667,3
204566,5.0,1
204569,4.875,8
204574,3.0,1
204575,4.2,5
204576,4.5,4
204580,5.0,1
204581,5.0,5
204582,4.0,1
204583,4.625,8
204584,5.0,1
204585,4.571428571428571,7
204586,5.0,1
204589,5.0,1
204593,4.0,1
204598,5.0,1
204602,4.0,1
204605,4.5,8
204607,4.739130434782608,23
204609,5.0,1
204613,4.5,2
204614,4.75,4
204616,5.0,2
204620,4.75,4
204621,5.0,1
204622,5.0,3
204624,5.0,1
204629,4.85,20
204631,5.0,2
204640,3.5,2
204641,4.8,5
204642,5.0,3
204643,4.0,1
204644,4.666666666666667,6
204645,4.75,4
204646,4.0,3
204648,4.5,2
204649,5.0,3
204650,4.846153846153846,13
204652,4.75,4
204654,5.0,4
204656,5.0,1
204659,5.0,1
204660,3.888888888888889,9
204661,2.5,6
204662,5.0,7
204666,3.0,2
204668,3.8,5
204672,4.833333333333333,6
204674,5.0,4
204678,5.0,4
204681,5.0,1
204682,4.549019607843137,51
204686,5.0,1
204687,2.0,2
204692,4.5,2
204693,2.0,1
204695,5.0,1
204698,4.0,1
204699,5.0,1
204700,3.8,5
204701,5.0,3
204703,4.0,9
204704,5.0,1
204709,4.0,1
204710,5.0,1
204720,5.0,3
204722,1.0,1
204731,4.5,6
204735,4.8,5
204737,4.0,1
204740,4.380952380952381,21
204742,4.428571428571429,7
204743,5.0,1
204745,5.0,1
204746,5.0,1
204751,4.5,2
204754,3.0,1
204755,4.6,5
204757,5.0,2
204759,4.666666666666667,3
204767,5.0,1
204768,4.0,1
204769,4.0,6
204770,4.5,4
204778,4.0,1
204779,5.0,1
204780,5.0,2
204781,4.166666666666667,6
204782,4.25,4
204785,5.0,1
204789,5.0,2
204791,4.5,2
204795,5.0,1
204796,2.0,1
204797,5.0,1
204800,4.75,8
204802,4.5,2
204803,4.428571428571429,7
204804,4.8,5
204808,5.0,4
204812,1.5,2
204814,4.0,1
204815,4.5,2
204820,4.0,1
204821,5.0,1
204825,3.5,2
204827,5.0,2
204828,4.0,1
204832,4.5,2
204833,5.0,2
204836,5.0,5
204837,4.666666666666667,3
204839,4.0,1
204840,4.25,4
204842,4.612903225806452,31
204843,2.5,2
204845,5.0,6
204850,3.75,4
204852,4.454545454545454,11
204854,5.0,2
204855,5.0,2
204857,5.0,1
204860,4.529411764705882,17
204861,0.0,1
204862,5.0,2
204863,4.764705882352941,17
204869,0.0,1
204871,3.0,1
204874,5.0,1
204876,4.5,4
204877,5.0,3
204884,5.0,1
204888,5.0,3
204890,5.0,1
204891,5.0,2
204892,4.0,1
204893,4.0,1
204894,4.5,2
204896,4.5,2
204898,5.0,1
204901,4.857142857142857,7
204902,4.4,5
204906,4.5,6
204910,4.666666666666667,3
204913,4.428571428571429,7
204914,5.0,1
204915,5.0,10
204918,5.0,1
204920,4.5,2
204923,4.0,1
204925,5.0,1
204926,4.75,12
204927,4.0,1
204929,5.0,3
204930,5.0,9
204932,3.0,1
204933,4.833333333333333,6
204934,5.0,1
204936,5.0,2
204938,4.5,2
204939,3.0,1
204944,3.5,2
204947,5.0,2
204948,5.0,9
204950,5.0,1
204952,4.666666666666667,3
204954,4.666666666666667,3
204957,4.666666666666667,3
204958,5.0,1
204960,4.0,1
204963,4.125,8
204965,5.0,1
204970,5.0,1
204974,4.8,5
204976,4.67741935483871,31
204977,4.666666666666667,3
204981,5.0,1
204986,4.25,12
204987,0.0,1
204988,4.0,1
204990,5.0,1
204991,4.0,2
204992,4.0,1
205001,4.666666666666667,3
205016,3.6666666666666665,3
205020,4.0,1
205022,5.0,1
205023,5.0,2
205029,4.666666666666667,3
205031,4.6,5
205032,4.75,4
205033,4.0,1
205034,4.5,2
205037,4.333333333333333,3
205038,4.714285714285714,7
205040,5.0,1
205042,5.0,1
205045,5.0,1
205047,4.5,4
205050,5.0,1
205052,5.0,7
205057,3.3333333333333335,3
205061,4.0,1
205062,5.0,7
205063,0.0,1
205064,5.0,1
205065,4.0,1
205069,4.0,2
205071,4.5,2
205072,4.0,2
205074,4.666666666666667,3
205081,5.0,2
205082,3.0,1
205083,4.6,10
205084,4.4,5
205091,4.75,4
205092,4.0,1
205094,5.0,1
205096,5.0,2
205101,4.0,3
205102,5.0,2
205103,5.0,3
205104,5.0,2
205105,4.0,2
205107,5.0,1
205109,5.0,1
205110,5.0,2
205111,4.666666666666667,3
205112,5.0,1
205115,4.0,1
205120,5.0,1
205123,4.8,5
205125,4.0,1
205126,4.0,6
205130,5.0,2
205135,4.5,2
205138,4.0,1
205139,5.0,1
205142,5.0,1
205148,5.0,1
205150,3.3333333333333335,3
205151,5.0,2
205156,4.2,5
205161,4.0,2
205162,4.5,2
205163,5.0,1
205168,4.5,2
205169,4.857142857142857,14
205171,4.5,4
205177,5.0,2
205181,4.0,1
205185,4.4,10
205187,4.714285714285714,7
205188,4.5,2
205190,4.0,2
205191,5.0,6
205192,4.75,16
205194,5.0,1
205196,5.0,1
205197,5.0,1
205198,3.3333333333333335,3
205204,4.666666666666667,3
205210,5.0,2
205211,3.5,2
205214,5.0,1
205217,4.333333333333333,3
205218,5.0,1
205219,5.0,1
205220,5.0,1
205225,4.875,8
205226,5.0,1
205227,4.0,4
205228,5.0,2
205230,4.333333333333333,3
205232,4.571428571428571,7
205235,4.6,5
205236,5.0,2
205242,4.5,6
205245,3.0,1
205246,5.0,1
205248,5.0,2
205254,4.0,6
205257,4.0,1
205260,5.0,1
205263,4.666666666666667,3
205266,0.0,1
205267,5.0,1
205268,2.6666666666666665,3
205269,4.0,1
205270,4.0,1
205271,4.5,2
205272,4.0,1
205276,4.625,8
205277,4.142857142857143,7
205280,5.0,3
205281,5.0,2
205283,5.0,2
205285,5.0,1
205288,5.0,3
205289,4.75,24
205291,5.0,1
205296,3.6666666666666665,3
205298,4.0,1
205299,5.0,6
205300,5.0,2
205308,4.857142857142857,7
205312,3.0,1
205313,5.0,1
205314,4.5,2
205316,4.166666666666667,6
205317,5.0,1
205319,4.5,2
205323,5.0,1
205325,4.0,1
205326,4.545454545454546,11
205330,4.0,1
205331,4.333333333333333,3
205332,5.0,1
205336,4.5,4
205338,5.0,1
205339,4.0,1
205342,4.0,2
205348,5.0,1
205352,4.25,4
205357,5.0,1
205358,5.0,1
205359,5.0,1
205362,5.0,1
205363,5.0,1
205364,4.0,1
205365,4.333333333333333,6
205366,5.0,1
205367,4.5,10
205374,4.666666666666667,3
205377,4.0,2
205378,4.0,3
205379,5.0,3
205385,5.0,2
205387,5.0,1
205396,3.0,1
205398,5.0,1
205400,4.5,4
205405,4.0,1
205406,4.0,1
205407,4.666666666666667,9
205408,5.0,4
205410,4.0,2
205412,5.0,1
205415,4.5,2
205416,4.75,8
205418,5.0,2
205427,5.0,1
205429,5.0,1
205434,4.333333333333333,3
205435,4.5,2
205440,3.0,1
205447,5.0,3
205449,0.5,2
205454,5.0,3
205458,4.0,3
205459,5.0,2
205460,4.5,4
205461,1.6666666666666667,3
205463,5.0,1
205465,3.3333333333333335,3
205470,2.0,1
205474,5.0,4
205475,4.0,1
205476,5.0,1
205481,4.0,1
205485,4.666666666666667,6
205490,5.0,3
205492,5.0,1
205493,4.75,8
205495,4.0,1
205500,5.0,1
205501,5.0,2
205504,5.0,1
205507,4.888888888888889,9
205510,4.0,1
205515,4.785714285714286,14
205516,3.0,2
205517,3.0,1
205518,4.666666666666667,3
205519,5.0,1
205520,5.0,8
205521,4.4,5
205523,4.75,4
205525,4.0,1
205533,1.0,2
205535,4.666666666666667,3
205550,5.0,1
205551,5.0,3
205552,5.0,2
205556,4.0,1
205563,3.0,1
205565,5.0,1
205566,2.5,2
205568,4.75,4
205569,4.75,4
205582,4.0,3
205584,4.5,4
205585,5.0,2
205587,5.0,1
205588,4.5,2
205598,4.0,1
205599,5.0,5
205600,0.0,1
205602,5.0,1
205605,4.0,6
205608,5.0,1
205610,5.0,2
205613,2.9,10
205615,5.0,1
205618,4.5,4
205620,4.0,1
205623,4.25,4
205630,3.6666666666666665,6
205631,4.333333333333333,6
205633,5.0,1
205635,5.0,3
205636,4.0,1
205638,3.6,5
205641,5.0,2
205642,4.352941176470588,17
205643,4.888888888888889,9
205646,4.538461538461538,13
205647,3.0,1
205648,4.666666666666667,6
205649,4.714285714285714,7
205651,5.0,2
205653,4.684210526315789,19
205660,5.0,1
205663,5.0,1
205664,5.0,2
205665,4.25,4
205666,5.0,2
205668,5.0,1
205669,5.0,1
205671,4.875,8
205672,4.75,4
205678,5.0,1
205680,4.0,1
205681,4.0,1
205688,0.0,1
205694,5.0,3
205695,4.0,1
205696,4.666666666666667,3
205697,5.0,1
205699,5.0,2
205700,4.266666666666667,15
205701,4.0,1
205702,5.0,1
205703,4.0,1
205705,3.0,1
205710,4.333333333333333,3
205711,3.0,1
205712,5.0,3
205727,5.0,2
205738,4.666666666666667,3
205739,4.0,1
205741,5.0,4
205748,5.0,1
205755,4.0,1
205758,4.916666666666667,12
205766,4.4,5
205767,5.0,1
205772,5.0,2
205773,5.0,1
205776,5.0,6
205778,4.5,2
205779,4.666666666666667,6
205780,4.0,1
205782,4.5,4
205788,5.0,1
205791,3.3333333333333335,3
205793,3.0,1
205794,5.0,2
205795,5.0,1
205799,5.0,1
205800,4.0,1
205801,5.0,4
205803,4.4,5
205804,4.6,5
205805,5.0,1
205807,5.0,1
205809,3.0,1
205811,5.0,2
205815,4.0,3
205822,5.0,1
205825,2.5,2
205827,5.0,2
205831,4.0,1
205834,5.0,1
205835,5.0,2
205838,5.0,3
205839,4.5,6
205840,4.75,4
205841,4.0,1
205848,4.0,1
205852,1.5,2
205856,3.0,1
205858,4.8,5
205863,4.0,1
205866,4.0,1
205867,5.0,1
205868,4.0,1
205870,2.5,2
205871,5.0,1
205873,4.8,15
205875,5.0,3
205878,4.428571428571429,35
205880,4.666666666666667,3
205882,4.666666666666667,3
205883,4.6,10
205885,4.8,5
205887,4.0,1
205890,4.818181818181818,44
205891,4.8,15
205892,5.0,2
205893,5.0,1
205895,5.0,2
205896,5.0,5
205897,4.8,5
205900,5.0,2
205903,5.0,1
205907,4.636363636363637,11
205910,5.0,2
205914,4.333333333333333,3
205915,5.0,2
205925,5.0,1
205934,5.0,6
205942,5.0,1
205943,5.0,1
205944,5.0,7
205945,5.0,2
205947,3.4,5
205948,3.8333333333333335,6
205949,5.0,2
205953,4.5,2
205957,4.75,4
205964,3.0,1
205972,5.0,1
205973,4.714285714285714,7
205974,4.0,1
205975,4.555555555555555,9
205976,4.611111111111111,18
205978,4.2,5
205980,3.5,2
205981,5.0,1
205983,4.0,2
205985,4.666666666666667,3
205987,5.0,1
205988,4.875,8
205992,5.0,5
205995,4.9,10
205997,5.0,1
205999,5.0,1
206003,4.545454545454546,22
206006,5.0,1
206008,4.615384615384615,13
206009,4.333333333333333,3
206010,5.0,1
206011,5.0,2
206012,5.0,1
206013,5.0,1
206015,5.0,1
206016,5.0,2
206019,5.0,1
206021,5.0,1
206026,5.0,1
206035,4.25,4
206040,5.0,1
206042,5.0,2
206044,4.0,1
206045,5.0,2
206048,5.0,1
206053,5.0,1
206055,4.615384615384615,13
206056,4.0,1
206057,5.0,1
206059,4.333333333333333,3
206065,4.75,4
206066,4.5,4
206068,5.0,1
206069,5.0,1
206074,5.0,1
206080,5.0,3
206081,4.75,8
206084,5.0,1
206085,5.0,1
206086,4.75,4
206087,5.0,4
206089,5.0,1
206090,4.625,8
206093,5.0,1
206111,4.0,2
206112,5.0,1
206115,4.0,1
206118,5.0,1
206120,4.25,4
206122,4.833333333333333,6
206125,4.25,4
206126,4.0,1
206128,5.0,1
206133,5.0,1
206137,5.0,3
206138,5.0,1
206142,4.333333333333333,3
206143,3.0,1
206147,5.0,4
206151,4.8,5
206158,5.0,5
206164,4.666666666666667,3
206165,4.4,5
206184,4.962962962962963,27
206185,2.3333333333333335,3
206188,5.0,2
206189,4.666666666666667,3
206191,4.0,1
206197,5.0,2
206200,4.5,2
206201,4.916666666666667,12
206203,5.0,2
206205,4.666666666666667,3
206208,4.857142857142857,7
206215,5.0,2
206217,5.0,4
206219,4.0,1
206222,5.0,2
206224,5.0,3
206228,4.714285714285714,7
206229,2.0,1
206232,5.0,1
206235,5.0,7
206238,4.6,5
206240,4.0,8
206242,4.0,1
206246,3.8,10
206248,4.666666666666667,3
206251,4.666666666666667,3
206252,4.923076923076923,13
206256,5.0,1
206258,4.5,2
206265,4.5,2
206267,5.0,1
206268,5.0,4
206271,4.5,2
206272,5.0,6
206275,5.0,1
206277,5.0,1
206280,4.833333333333333,6
206281,5.0,4
206282,4.0,1
206285,4.0,1
206291,4.0,2
206298,4.0,1
206301,4.5,4
206303,5.0,1
206304,4.0,1
206306,4.0,1
206307,4.714285714285714,7
206310,4.0,1
206311,0.0,1
206312,5.0,1
206315,5.0,1
206317,5.0,3
206318,5.0,1
206322,4.428571428571429,14
206323,4.333333333333333,3
206329,4.684210526315789,19
206335,4.333333333333333,3
206336,5.0,6
206337,5.0,10
206339,4.785714285714286,14
206340,4.5,2
206341,4.5,4
206343,4.6,5
206344,4.833333333333333,6
206346,4.5,2
206349,4.0,1
206350,4.75,8
206357,5.0,1
206364,3.3333333333333335,3
206367,4.25,8
206371,4.0,3
206372,4.0,1
206376,4.0,1
206379,5.0,2
206388,5.0,2
206391,4.827586206896552,29
206392,5.0,1
206399,5.0,2
206401,4.0,3
206402,2.6666666666666665,3
206413,5.0,1
206415,5.0,2
206419,5.0,1
206423,4.5,2
206425,4.833333333333333,12
206434,4.823529411764706,17
206436,4.666666666666667,3
206442,5.0,1
206445,5.0,1
206446,4.8,5
206450,5.0,1
206453,5.0,2
206454,5.0,1
206457,4.333333333333333,6
206459,4.333333333333333,3
206461,5.0,2
206462,4.0,1
206463,3.0,1
206466,4.5,6
206480,3.25,4
206483,4.0,1
206484,4.0,1
206487,4.0,12
206491,4.4,10
206497,4.75,4
206498,5.0,6
206499,5.0,3
206502,5.0,2
206503,5.0,2
206506,4.0,1
206508,3.0,1
206509,5.0,2
206510,5.0,6
206512,4.0,1
206515,4.0,1
206518,3.6666666666666665,3
206522,5.0,2
206524,4.625,8
206525,5.0,6
206527,4.545454545454546,11
206533,3.0,2
206535,5.0,1
206538,5.0,1
206540,5.0,1
206544,4.0,1
206551,5.0,3
206552,5.0,1
206558,5.0,2
206563,5.0,1
206565,5.0,3
206570,4.5,2
206574,4.5,2
206579,5.0,1
206585,3.5,2
206586,4.5,2
206587,4.5,2
206589,3.5,2
206591,5.0,1
206594,4.764705882352941,34
206595,4.5,2
206602,2.0,1
206607,5.0,1
206611,5.0,3
206619,3.0,1
206620,4.0,1
206623,5.0,3
206627,5.0,2
206631,5.0,1
206633,5.0,2
206634,4.666666666666667,3
206638,5.0,1
206642,4.538461538461538,13
206644,3.5,2
206645,5.0,2
206646,4.5,4
206647,4.75,4
206652,3.3333333333333335,3
206658,5.0,1
206660,4.0,6
206661,4.333333333333333,3
206662,4.0,1
206663,4.666666666666667,6
206665,5.0,1
206670,5.0,1
206673,5.0,4
206674,5.0,2
206683,5.0,2
206685,5.0,1
206686,3.8,5
206688,4.0,1
206689,5.0,2
206691,4.5,2
206695,4.0,1
206700,5.0,1
206704,5.0,2
206707,4.5,2
206710,3.0,1
206712,5.0,1
206713,2.0,1
206715,5.0,4
206716,5.0,1
206718,4.5,2
206722,4.0,1
206724,5.0,2
206726,5.0,1
206727,4.857142857142857,7
206728,4.875,8
206730,4.0,2
206742,5.0,1
206743,5.0,1
206744,4.0,1
206749,4.0,1
206751,5.0,1
206755,5.0,3
206757,3.5,2
206759,4.0,2
206762,5.0,2
206765,5.0,2
206766,5.0,1
206770,4.0,3
206772,5.0,4
206774,4.0,1
206777,4.0,2
206780,3.0,1
206781,5.0,1
206783,4.666666666666667,3
206784,4.0,1
206786,5.0,1
206790,5.0,2
206791,5.0,3
206793,3.0,1
206794,5.0,1
206796,4.0,1
206797,5.0,3
206803,5.0,2
206804,4.0,1
206805,0.0,1
206806,0.0,1
206808,4.0,1
206810,4.571428571428571,7
206812,3.0,1
206815,4.8,5
206818,5.0,4
206824,4.5,2
206829,4.0,1
206832,4.0,2
206833,4.666666666666667,6
206836,5.0,1
206842,5.0,1
206845,5.0,1
206851,5.0,4
206852,3.6666666666666665,3
206854,5.0,1
206866,5.0,4
206869,4.0,1
206872,5.0,2
206879,4.0,1
206881,5.0,2
206883,4.75,4
206886,5.0,3
206889,5.0,1
206891,5.0,1
206892,4.730769230769231,26
206894,4.333333333333333,6
206898,4.0,1
206903,3.5,2
206906,4.833333333333333,6
206909,4.0,1
206911,5.0,3
206915,5.0,2
206920,5.0,2
206924,5.0,2
206929,4.666666666666667,3
206939,4.615384615384615,13
206940,5.0,1
206942,5.0,1
206943,1.0,1
206947,5.0,1
206950,5.0,1
206951,5.0,2
206952,3.857142857142857,7
206953,4.75,4
206956,4.0,1
206957,4.6,5
206958,5.0,4
206959,5.0,1
206963,4.0,1
206966,5.0,2
206967,3.25,4
206969,5.0,1
206970,5.0,3
206974,5.0,1
206978,5.0,1
206980,3.0,1
206981,4.0,1
206982,5.0,1
206983,4.0,1
206986,4.0,1
206987,2.0,1
206988,5.0,1
206995,4.0,5
207003,4.75,4
207007,4.714285714285714,7
207009,4.333333333333333,3
207016,3.5,4
207018,5.0,2
207023,4.5,2
207024,5.0,1
207034,5.0,1
207040,4.0,4
207042,4.4,5
207043,4.8,5
207045,5.0,1
207046,5.0,2
207047,5.0,1
207048,4.75,4
207049,5.0,1
207054,5.0,3
207057,4.4,10
207061,4.0,1
207065,5.0,1
207066,4.571428571428571,7
207067,4.75,4
207070,5.0,5
207072,5.0,1
207073,4.0,2
207081,4.181818181818182,11
207082,4.923076923076923,13
207083,4.0,1
207084,4.9411764705882355,17
207085,5.0,5
207087,4.0,3
207089,4.375,8
207090,5.0,1
207091,0.0,1
207094,5.0,1
207100,5.0,10
207102,5.0,2
207107,5.0,1
207112,3.25,4
207113,5.0,4
207115,5.0,1
207121,4.0,2
207122,4.0,1
207124,5.0,1
207126,4.0,1
207128,3.8,5
207130,4.0,1
207131,5.0,1
207132,5.0,1
207134,5.0,2
207145,5.0,1
207149,5.0,2
207151,4.7,10
207154,3.0,1
207155,5.0,2
207158,5.0,2
207159,4.666666666666667,3
207168,4.5,28
207171,4.833333333333333,12
207173,5.0,1
207174,5.0,2
207175,5.0,6
207183,4.0,1
207186,5.0,4
207188,4.0,1
207189,5.0,3
207191,5.0,2
207197,3.4444444444444446,9
207201,4.714285714285714,14
207205,4.0,1
207206,5.0,1
207207,4.666666666666667,9
207208,4.0,2
207209,5.0,1
207211,5.0,1
207215,4.0,2
207219,4.5,6
207221,4.666666666666667,3
207223,3.8,5
207228,4.0,1
207235,4.333333333333333,3
207236,5.0,2
207237,4.8,5
207238,4.75,4
207241,5.0,7
207243,4.0,1
207244,4.5,2
207248,4.333333333333333,3
207249,4.333333333333333,3
207254,4.0,2
207256,4.5,2
207258,5.0,1
207264,4.666666666666667,3
207265,4.5,2
207270,4.75,4
207275,3.5,2
207277,3.857142857142857,7
207278,4.0,2
207280,5.0,2
207281,4.0,1
207283,4.0,1
207288,3.6,5
207293,2.0,1
207299,5.0,3
207305,5.0,6
207306,4.666666666666667,3
207307,4.333333333333333,9
207309,5.0,1
207310,5.0,1
207312,3.5,2
207315,4.0,1
207316,5.0,1
207318,3.6666666666666665,3
207320,5.0,1
207323,4.25,4
207324,5.0,2
207329,4.5,2
207330,4.0,1
207338,4.0,1
207339,5.0,1
207340,4.5,2
207341,5.0,4
207348,5.0,1
207356,5.0,2
207358,5.0,1
207359,4.333333333333333,3
207361,0.0,1
207365,4.0,1
207371,4.625,8
207372,5.0,2
207381,5.0,2
207382,5.0,1
207383,2.0,1
207384,5.0,5
207385,5.0,2
207387,4.6,5
207392,5.0,2
207394,5.0,2
207396,5.0,1
207398,4.090909090909091,11
207399,4.0,1
207401,4.0,1
207410,4.0,1
207412,4.0,2
207413,4.0,1
207417,5.0,1
207422,3.0,1
207425,5.0,3
207427,4.0,2
207429,5.0,2
207431,5.0,2
207437,5.0,2
207438,4.0,1
207440,5.0,7
207445,5.0,5
207457,5.0,1
207459,4.0,1
207466,5.0,1
207473,4.0,1
207474,2.5,2
207475,4.0,1
207478,4.5,2
207487,4.0,1
207492,4.0,1
207494,4.5,2
207507,3.0,1
207508,5.0,1
207509,0.0,1
207510,4.0,1
207512,4.5,4
207515,4.75,4
207518,5.0,1
207522,5.0,1
207523,5.0,1
207525,4.538461538461538,13
207529,5.0,1
207531,4.0,1
207533,4.333333333333333,3
207536,5.0,7
207541,3.75,4
207543,5.0,1
207544,4.0,1
207545,4.666666666666667,3
207546,5.0,6
207547,5.0,1
207551,5.0,1
207557,4.333333333333333,9
207563,4.875,8
207565,5.0,8
207573,3.75,4
207575,4.0,1
207576,4.8,5
207583,4.666666666666667,3
207585,0.0,1
207587,0.0,1
207597,4.0,1
207599,4.642857142857143,14
207603,5.0,2
207605,5.0,2
207607,4.75,4
207611,5.0,1
207613,4.0,1
207624,5.0,1
207626,5.0,7
207630,4.75,8
207633,5.0,4
207636,4.714285714285714,7
207641,4.7272727272727275,11
207647,4.666666666666667,3
207648,5.0,1
207649,4.0,1
207665,4.0,2
207667,4.4,10
207671,5.0,5
207672,5.0,3
207673,4.75,4
207674,5.0,1
207676,4.5,2
207685,4.6,5
207688,4.5,4
207690,4.222222222222222,18
207695,4.5,2
207708,4.8,5
207712,5.0,2
207714,5.0,1
207715,4.857142857142857,7
207716,4.666666666666667,6
207722,5.0,1
207729,3.857142857142857,7
207730,4.5,2
207738,4.8,5
207743,5.0,1
207746,3.0,1
207747,5.0,7
207748,5.0,1
207750,4.0,1
207753,5.0,1
207756,4.9,10
207760,1.0,2
207762,4.333333333333333,3
207764,4.25,8
207769,5.0,1
207772,4.0,1
207773,3.75,4
207776,5.0,1
207777,4.0,1
207778,3.0,1
207783,5.0,1
207784,4.5,2
207786,4.5,2
207787,5.0,1
207791,4.0,1
207794,4.833333333333333,6
207795,4.75,4
207796,4.5,2
207801,3.0,2
207803,5.0,1
207806,4.0,1
207809,4.0,2
207811,4.0,1
207817,4.0,1
207820,5.0,1
207821,4.6,5
207827,5.0,2
207837,5.0,1
207839,4.6,5
207840,4.0,1
207841,5.0,11
207842,3.0,1
207843,4.5,10
207849,1.5,2
207850,4.666666666666667,3
207852,5.0,2
207854,5.0,1
207860,4.333333333333333,12
207861,4.0,1
207863,5.0,1
207864,5.0,1
207866,5.0,2
207869,5.0,1
207870,4.95,20
207872,4.576271186440678,59
207873,5.0,3
207874,4.0,1
207876,4.714285714285714,7
207877,4.363636363636363,11
207879,4.0,4
207886,3.5,6
207887,4.875,16
207892,4.666666666666667,3
207893,4.0,2
207895,4.333333333333333,3
207897,3.8333333333333335,6
207898,5.0,3
207899,5.0,1
207900,4.0,1
207904,5.0,2
207905,4.6,5
207907,4.666666666666667,6
207911,4.4,10
207912,5.0,1
207916,5.0,1
207917,4.0,3
207918,5.0,2
207920,4.0,2
207921,5.0,1
207923,4.0,1
207927,3.0,1
207931,5.0,2
207933,5.0,1
207939,5.0,2
207942,4.222222222222222,9
207943,4.0,6
207944,4.333333333333333,3
207946,5.0,10
207947,4.666666666666667,18
207950,5.0,1
207951,5.0,2
207952,4.5,2
207958,5.0,1
207962,5.0,7
207967,4.5,2
207969,4.5,2
207974,4.5,4
207976,4.4,5
207985,5.0,2
207993,5.0,1
207995,5.0,1
207996,4.0,1
207998,4.5,2
208000,5.0,1
208004,4.875,8
208006,5.0,1
208007,5.0,3
208009,0.0,1
208011,3.0,1
208012,4.0,1
208015,4.5,2
208017,4.5,2
